chutes,ladders,board_type,exact_roll,board_num,game_length,frequency
9,10,random,0,18,235,2
9,10,random,0,18,275,1
9,10,random,0,18,164,2
9,10,random,0,18,194,6
9,10,random,0,18,49,9
9,10,random,0,18,33,10
9,10,random,0,18,9,5
9,10,random,0,18,74,9
9,10,random,0,18,52,6
9,10,random,0,18,24,5
9,10,random,0,18,39,7
9,10,random,0,18,65,7
9,10,random,0,18,111,3
9,10,random,0,18,104,7
9,10,random,0,18,78,6
9,10,random,0,18,18,3
9,10,random,0,18,118,4
9,10,random,0,18,64,8
9,10,random,0,18,43,3
9,10,random,0,18,25,8
9,10,random,0,18,209,3
9,10,random,0,18,53,8
9,10,random,0,18,255,2
9,10,random,0,18,200,1
9,10,random,0,18,310,1
9,10,random,0,18,58,7
9,10,random,0,18,452,1
9,10,random,0,18,114,5
9,10,random,0,18,447,1
9,10,random,0,18,94,2
9,10,random,0,18,73,10
9,10,random,0,18,112,5
9,10,random,0,18,22,8
9,10,random,0,18,77,4
9,10,random,0,18,70,1
9,10,random,0,18,28,11
9,10,random,0,18,383,1
9,10,random,0,18,281,1
9,10,random,0,18,296,1
9,10,random,0,18,401,1
9,10,random,0,18,46,5
9,10,random,0,18,108,5
9,10,random,0,18,179,3
9,10,random,0,18,356,2
9,10,random,0,18,51,7
9,10,random,0,18,184,2
9,10,random,0,18,135,4
9,10,random,0,18,210,3
9,10,random,0,18,369,1
9,10,random,0,18,696,1
9,10,random,0,18,76,6
9,10,random,0,18,84,4
9,10,random,0,18,119,10
9,10,random,0,18,14,2
9,10,random,0,18,117,4
9,10,random,0,18,55,8
9,10,random,0,18,172,1
9,10,random,0,18,204,1
9,10,random,0,18,107,7
9,10,random,0,18,129,5
9,10,random,0,18,192,1
9,10,random,0,18,312,1
9,10,random,0,18,8,4
9,10,random,0,18,15,6
9,10,random,0,18,238,2
9,10,random,0,18,93,2
9,10,random,0,18,175,4
9,10,random,0,18,186,1
9,10,random,0,18,29,5
9,10,random,0,18,149,3
9,10,random,0,18,75,3
9,10,random,0,18,101,5
9,10,random,0,18,131,3
9,10,random,0,18,37,5
9,10,random,0,18,230,3
9,10,random,0,18,50,3
9,10,random,0,18,36,3
9,10,random,0,18,215,4
9,10,random,0,18,116,3
9,10,random,0,18,23,11
9,10,random,0,18,79,6
9,10,random,0,18,137,4
9,10,random,0,18,60,10
9,10,random,0,18,141,4
9,10,random,0,18,638,1
9,10,random,0,18,167,2
9,10,random,0,18,206,4
9,10,random,0,18,11,5
9,10,random,0,18,88,6
9,10,random,0,18,82,3
9,10,random,0,18,325,2
9,10,random,0,18,252,2
9,10,random,0,18,38,11
9,10,random,0,18,130,3
9,10,random,0,18,120,5
9,10,random,0,18,156,3
9,10,random,0,18,174,2
9,10,random,0,18,139,2
9,10,random,0,18,54,8
9,10,random,0,18,528,2
9,10,random,0,18,290,1
9,10,random,0,18,191,2
9,10,random,0,18,274,1
9,10,random,0,18,115,2
9,10,random,0,18,298,1
9,10,random,0,18,160,5
9,10,random,0,18,40,12
9,10,random,0,18,214,2
9,10,random,0,18,72,4
9,10,random,0,18,362,1
9,10,random,0,18,241,1
9,10,random,0,18,83,2
9,10,random,0,18,216,2
9,10,random,0,18,243,1
9,10,random,0,18,128,5
9,10,random,0,18,148,3
9,10,random,0,18,57,5
9,10,random,0,18,31,3
9,10,random,0,18,110,5
9,10,random,0,18,248,1
9,10,random,0,18,106,1
9,10,random,0,18,86,4
9,10,random,0,18,85,4
9,10,random,0,18,20,6
9,10,random,0,18,178,2
9,10,random,0,18,222,4
9,10,random,0,18,183,1
9,10,random,0,18,143,5
9,10,random,0,18,402,1
9,10,random,0,18,71,3
9,10,random,0,18,168,3
9,10,random,0,18,62,4
9,10,random,0,18,182,1
9,10,random,0,18,155,1
9,10,random,0,18,201,1
9,10,random,0,18,347,2
9,10,random,0,18,21,12
9,10,random,0,18,146,5
9,10,random,0,18,157,3
9,10,random,0,18,158,1
9,10,random,0,18,239,1
9,10,random,0,18,504,1
9,10,random,0,18,100,2
9,10,random,0,18,245,1
9,10,random,0,18,258,1
9,10,random,0,18,188,5
9,10,random,0,18,150,1
9,10,random,0,18,13,2
9,10,random,0,18,207,4
9,10,random,0,18,169,3
9,10,random,0,18,471,1
9,10,random,0,18,173,2
9,10,random,0,18,227,2
9,10,random,0,18,162,3
9,10,random,0,18,189,1
9,10,random,0,18,311,1
9,10,random,0,18,212,1
9,10,random,0,18,308,1
9,10,random,0,18,66,4
9,10,random,0,18,105,4
9,10,random,0,18,338,1
9,10,random,0,18,113,3
9,10,random,0,18,343,1
9,10,random,0,18,231,1
9,10,random,0,18,180,1
9,10,random,0,18,319,2
9,10,random,0,18,126,5
9,10,random,0,18,45,10
9,10,random,0,18,127,2
9,10,random,0,18,16,4
9,10,random,0,18,224,2
9,10,random,0,18,279,1
9,10,random,0,18,254,2
9,10,random,0,18,147,5
9,10,random,0,18,398,1
9,10,random,0,18,89,3
9,10,random,0,18,99,3
9,10,random,0,18,187,2
9,10,random,0,18,292,1
9,10,random,0,18,68,2
9,10,random,0,18,352,2
9,10,random,0,18,247,3
9,10,random,0,18,917,1
9,10,random,0,18,132,2
9,10,random,0,18,365,1
9,10,random,0,18,305,4
9,10,random,0,18,410,1
9,10,random,0,18,81,3
9,10,random,0,18,441,1
9,10,random,0,18,136,3
9,10,random,0,18,125,5
9,10,random,0,18,454,1
9,10,random,0,18,286,1
9,10,random,0,18,223,2
9,10,random,0,18,233,3
9,10,random,0,18,303,1
9,10,random,0,18,381,2
9,10,random,0,18,161,2
9,10,random,0,18,67,4
9,10,random,0,18,423,1
9,10,random,0,18,299,2
9,10,random,0,18,177,2
9,10,random,0,18,211,1
9,10,random,0,18,272,1
9,10,random,0,18,412,1
9,10,random,0,18,353,3
9,10,random,0,18,282,1
9,10,random,0,18,152,6
9,10,random,0,18,340,1
9,10,random,0,18,133,1
9,10,random,0,18,394,1
9,10,random,0,18,218,3
9,10,random,0,18,257,1
9,10,random,0,18,42,5
9,10,random,0,18,138,2
9,10,random,0,18,226,1
9,10,random,0,18,263,2
9,10,random,0,18,185,1
9,10,random,0,18,208,2
9,10,random,0,18,377,1
9,10,random,0,18,244,1
9,10,random,0,18,302,1
9,10,random,0,18,288,2
9,10,random,0,18,7,1
9,10,random,0,18,482,1
9,10,random,0,18,246,1
9,10,random,0,18,140,1
9,10,random,0,18,98,3
9,10,random,0,18,121,3
9,10,random,0,18,151,2
9,10,random,0,18,267,1
9,10,random,0,18,525,1
9,10,random,0,18,249,2
9,10,random,0,18,259,1
9,10,random,0,18,278,1
9,10,random,0,18,144,1
9,10,random,0,18,316,1
9,10,random,0,18,285,1
9,10,random,0,18,142,1
9,10,random,0,18,48,2
9,10,random,0,18,123,1
9,10,random,0,18,190,1
9,10,random,0,18,280,1
9,10,random,0,18,301,1
9,10,random,0,18,97,2
9,10,random,0,18,198,1
9,10,random,0,18,335,2
9,10,random,0,18,228,1
9,10,random,0,18,321,1
9,10,random,0,18,499,1
9,10,random,0,18,349,1
9,10,random,0,18,203,1
9,10,random,0,18,344,1
9,10,random,0,18,494,1
9,10,random,0,18,359,1
9,10,random,0,18,229,1
9,10,random,0,18,328,1
9,10,random,0,18,176,1
9,10,random,0,18,307,1
9,10,random,0,18,232,1
9,10,random,0,18,134,1
9,10,random,0,19,4,105
9,10,random,0,19,3,157
9,10,random,0,19,278,1
9,10,random,0,19,87,5
9,10,random,0,19,22,6
9,10,random,0,19,283,2
9,10,random,0,19,82,4
9,10,random,0,19,62,7
9,10,random,0,19,515,1
9,10,random,0,19,6,7
9,10,random,0,19,57,5
9,10,random,0,19,161,4
9,10,random,0,19,126,2
9,10,random,0,19,19,4
9,10,random,0,19,93,8
9,10,random,0,19,25,4
9,10,random,0,19,136,2
9,10,random,0,19,51,6
9,10,random,0,19,50,6
9,10,random,0,19,79,4
9,10,random,0,19,44,9
9,10,random,0,19,119,2
9,10,random,0,19,112,2
9,10,random,0,19,65,9
9,10,random,0,19,5,44
9,10,random,0,19,206,2
9,10,random,0,19,54,4
9,10,random,0,19,58,8
9,10,random,0,19,61,6
9,10,random,0,19,39,12
9,10,random,0,19,180,2
9,10,random,0,19,23,6
9,10,random,0,19,36,10
9,10,random,0,19,281,2
9,10,random,0,19,138,4
9,10,random,0,19,172,6
9,10,random,0,19,133,2
9,10,random,0,19,152,4
9,10,random,0,19,31,6
9,10,random,0,19,250,2
9,10,random,0,19,129,4
9,10,random,0,19,118,5
9,10,random,0,19,26,7
9,10,random,0,19,104,1
9,10,random,0,19,75,6
9,10,random,0,19,321,2
9,10,random,0,19,185,2
9,10,random,0,19,140,2
9,10,random,0,19,122,3
9,10,random,0,19,182,1
9,10,random,0,19,217,1
9,10,random,0,19,55,7
9,10,random,0,19,29,7
9,10,random,0,19,449,2
9,10,random,0,19,64,4
9,10,random,0,19,73,5
9,10,random,0,19,106,3
9,10,random,0,19,288,2
9,10,random,0,19,168,2
9,10,random,0,19,27,5
9,10,random,0,19,109,2
9,10,random,0,19,37,2
9,10,random,0,19,189,2
9,10,random,0,19,240,2
9,10,random,0,19,197,3
9,10,random,0,19,121,3
9,10,random,0,19,40,5
9,10,random,0,19,41,7
9,10,random,0,19,89,1
9,10,random,0,19,216,1
9,10,random,0,19,223,1
9,10,random,0,19,134,4
9,10,random,0,19,83,4
9,10,random,0,19,67,4
9,10,random,0,19,45,6
9,10,random,0,19,77,7
9,10,random,0,19,157,2
9,10,random,0,19,181,2
9,10,random,0,19,43,9
9,10,random,0,19,30,5
9,10,random,0,19,42,7
9,10,random,0,19,164,2
9,10,random,0,19,120,6
9,10,random,0,19,78,5
9,10,random,0,19,146,3
9,10,random,0,19,66,4
9,10,random,0,19,110,2
9,10,random,0,19,69,3
9,10,random,0,19,85,3
9,10,random,0,19,101,7
9,10,random,0,19,227,2
9,10,random,0,19,74,4
9,10,random,0,19,153,1
9,10,random,0,19,163,2
9,10,random,0,19,48,4
9,10,random,0,19,296,2
9,10,random,0,19,229,2
9,10,random,0,19,105,2
9,10,random,0,19,28,6
9,10,random,0,19,35,6
9,10,random,0,19,305,1
9,10,random,0,19,147,4
9,10,random,0,19,218,1
9,10,random,0,19,344,1
9,10,random,0,19,32,5
9,10,random,0,19,24,6
9,10,random,0,19,273,2
9,10,random,0,19,20,3
9,10,random,0,19,325,1
9,10,random,0,19,33,6
9,10,random,0,19,96,3
9,10,random,0,19,68,3
9,10,random,0,19,130,2
9,10,random,0,19,84,3
9,10,random,0,19,76,3
9,10,random,0,19,124,4
9,10,random,0,19,249,2
9,10,random,0,19,150,3
9,10,random,0,19,336,1
9,10,random,0,19,221,2
9,10,random,0,19,80,3
9,10,random,0,19,190,3
9,10,random,0,19,128,2
9,10,random,0,19,38,3
9,10,random,0,19,210,2
9,10,random,0,19,114,2
9,10,random,0,19,209,3
9,10,random,0,19,390,1
9,10,random,0,19,171,2
9,10,random,0,19,34,4
9,10,random,0,19,232,1
9,10,random,0,19,70,5
9,10,random,0,19,170,1
9,10,random,0,19,125,5
9,10,random,0,19,72,1
9,10,random,0,19,243,1
9,10,random,0,19,139,1
9,10,random,0,19,18,2
9,10,random,0,19,108,3
9,10,random,0,19,166,4
9,10,random,0,19,247,1
9,10,random,0,19,49,4
9,10,random,0,19,199,1
9,10,random,0,19,167,1
9,10,random,0,19,280,1
9,10,random,0,19,237,2
9,10,random,0,19,135,5
9,10,random,0,19,211,1
9,10,random,0,19,264,2
9,10,random,0,19,137,1
9,10,random,0,19,244,1
9,10,random,0,19,141,2
9,10,random,0,19,260,1
9,10,random,0,19,287,2
9,10,random,0,19,53,4
9,10,random,0,19,285,2
9,10,random,0,19,144,2
9,10,random,0,19,254,1
9,10,random,0,19,219,3
9,10,random,0,19,86,6
9,10,random,0,19,81,3
9,10,random,0,19,46,7
9,10,random,0,19,357,1
9,10,random,0,19,143,1
9,10,random,0,19,416,1
9,10,random,0,19,255,1
9,10,random,0,19,156,2
9,10,random,0,19,103,2
9,10,random,0,19,169,1
9,10,random,0,19,308,2
9,10,random,0,19,225,1
9,10,random,0,19,212,1
9,10,random,0,19,371,1
9,10,random,0,19,179,3
9,10,random,0,19,132,3
9,10,random,0,19,102,2
9,10,random,0,19,204,1
9,10,random,0,19,258,1
9,10,random,0,19,241,2
9,10,random,0,19,7,1
9,10,random,0,19,313,1
9,10,random,0,19,107,1
9,10,random,0,19,381,1
9,10,random,0,19,99,4
9,10,random,0,19,52,4
9,10,random,0,19,529,1
9,10,random,0,19,111,4
9,10,random,0,19,303,2
9,10,random,0,19,149,2
9,10,random,0,19,59,3
9,10,random,0,19,194,1
9,10,random,0,19,127,1
9,10,random,0,19,98,5
9,10,random,0,19,165,2
9,10,random,0,19,291,2
9,10,random,0,19,71,2
9,10,random,0,19,208,3
9,10,random,0,19,301,1
9,10,random,0,19,160,1
9,10,random,0,19,56,3
9,10,random,0,19,142,3
9,10,random,0,19,47,3
9,10,random,0,19,162,1
9,10,random,0,19,94,2
9,10,random,0,19,21,3
9,10,random,0,19,202,2
9,10,random,0,19,295,1
9,10,random,0,19,97,1
9,10,random,0,19,193,3
9,10,random,0,19,408,1
9,10,random,0,19,91,2
9,10,random,0,19,207,1
9,10,random,0,19,307,1
9,10,random,0,19,262,1
9,10,random,0,19,154,1
9,10,random,0,19,575,1
9,10,random,0,19,131,1
9,10,random,0,19,331,1
9,10,random,0,19,203,1
9,10,random,0,19,63,3
9,10,random,0,19,406,1
9,10,random,0,19,356,1
9,10,random,0,19,224,1
9,10,random,0,19,176,2
9,10,random,0,19,453,1
9,10,random,0,19,184,1
9,10,random,0,19,151,2
9,10,random,0,19,88,4
9,10,random,0,19,90,3
9,10,random,0,19,17,1
9,10,random,0,19,352,2
9,10,random,0,19,145,4
9,10,random,0,19,191,1
9,10,random,0,19,188,1
9,10,random,0,19,327,1
9,10,random,0,19,272,1
9,10,random,0,19,345,1
9,10,random,0,19,215,1
9,10,random,0,19,323,1
9,10,random,0,19,901,1
9,10,random,0,19,228,1
9,10,random,0,19,437,1
9,10,random,0,19,60,2
9,10,random,0,19,385,1
9,10,random,0,19,417,1
9,10,random,0,19,183,1
9,10,random,0,19,148,1
9,10,random,0,19,329,1
9,10,random,0,1,10,44
9,10,random,0,1,84,1
9,10,random,0,1,44,8
9,10,random,0,1,24,27
9,10,random,0,1,12,56
9,10,random,0,1,18,44
9,10,random,0,1,32,16
9,10,random,0,1,33,9
9,10,random,0,1,15,48
9,10,random,0,1,19,31
9,10,random,0,1,21,30
9,10,random,0,1,20,25
9,10,random,0,1,17,49
9,10,random,0,1,29,17
9,10,random,0,1,26,24
9,10,random,0,1,37,8
9,10,random,0,1,27,14
9,10,random,0,1,13,41
9,10,random,0,1,46,8
9,10,random,0,1,36,18
9,10,random,0,1,25,19
9,10,random,0,1,16,45
9,10,random,0,1,30,23
9,10,random,0,1,49,6
9,10,random,0,1,14,53
9,10,random,0,1,8,19
9,10,random,0,1,38,10
9,10,random,0,1,52,4
9,10,random,0,1,9,43
9,10,random,0,1,73,2
9,10,random,0,1,11,40
9,10,random,0,1,35,17
9,10,random,0,1,72,3
9,10,random,0,1,31,18
9,10,random,0,1,23,19
9,10,random,0,1,28,28
9,10,random,0,1,22,24
9,10,random,0,1,51,4
9,10,random,0,1,43,4
9,10,random,0,1,39,6
9,10,random,0,1,40,15
9,10,random,0,1,48,4
9,10,random,0,1,7,8
9,10,random,0,1,54,5
9,10,random,0,1,70,1
9,10,random,0,1,64,3
9,10,random,0,1,42,3
9,10,random,0,1,47,8
9,10,random,0,1,41,6
9,10,random,0,1,34,6
9,10,random,0,1,50,2
9,10,random,0,1,53,4
9,10,random,0,1,76,2
9,10,random,0,1,86,1
9,10,random,0,1,60,2
9,10,random,0,1,71,1
9,10,random,0,1,59,5
9,10,random,0,1,58,2
9,10,random,0,1,81,2
9,10,random,0,1,63,2
9,10,random,0,1,45,2
9,10,random,0,1,68,2
9,10,random,0,1,57,2
9,10,random,0,1,75,1
9,10,random,0,1,85,1
9,10,random,0,1,77,1
9,10,random,0,1,55,2
9,10,random,0,1,61,1
9,10,random,0,1,74,1
9,10,random,0,20,16,49
9,10,random,0,20,19,37
9,10,random,0,20,28,21
9,10,random,0,20,12,38
9,10,random,0,20,23,25
9,10,random,0,20,26,17
9,10,random,0,20,13,42
9,10,random,0,20,22,31
9,10,random,0,20,42,12
9,10,random,0,20,57,3
9,10,random,0,20,37,15
9,10,random,0,20,30,13
9,10,random,0,20,34,12
9,10,random,0,20,24,28
9,10,random,0,20,36,14
9,10,random,0,20,27,26
9,10,random,0,20,17,36
9,10,random,0,20,45,9
9,10,random,0,20,10,31
9,10,random,0,20,49,10
9,10,random,0,20,33,17
9,10,random,0,20,38,11
9,10,random,0,20,43,12
9,10,random,0,20,41,13
9,10,random,0,20,20,46
9,10,random,0,20,52,8
9,10,random,0,20,53,6
9,10,random,0,20,66,2
9,10,random,0,20,21,47
9,10,random,0,20,60,6
9,10,random,0,20,62,3
9,10,random,0,20,15,35
9,10,random,0,20,47,7
9,10,random,0,20,11,39
9,10,random,0,20,39,10
9,10,random,0,20,18,35
9,10,random,0,20,6,2
9,10,random,0,20,31,12
9,10,random,0,20,14,36
9,10,random,0,20,61,4
9,10,random,0,20,35,11
9,10,random,0,20,8,7
9,10,random,0,20,83,2
9,10,random,0,20,25,22
9,10,random,0,20,58,1
9,10,random,0,20,55,3
9,10,random,0,20,71,2
9,10,random,0,20,32,13
9,10,random,0,20,111,1
9,10,random,0,20,29,15
9,10,random,0,20,44,6
9,10,random,0,20,51,6
9,10,random,0,20,68,6
9,10,random,0,20,54,2
9,10,random,0,20,93,2
9,10,random,0,20,64,2
9,10,random,0,20,120,1
9,10,random,0,20,9,10
9,10,random,0,20,46,5
9,10,random,0,20,40,9
9,10,random,0,20,95,2
9,10,random,0,20,121,1
9,10,random,0,20,84,1
9,10,random,0,20,100,1
9,10,random,0,20,80,3
9,10,random,0,20,63,2
9,10,random,0,20,97,1
9,10,random,0,20,59,7
9,10,random,0,20,90,1
9,10,random,0,20,56,2
9,10,random,0,20,50,2
9,10,random,0,20,73,4
9,10,random,0,20,104,1
9,10,random,0,20,7,2
9,10,random,0,20,79,1
9,10,random,0,20,67,5
9,10,random,0,20,48,4
9,10,random,0,20,69,3
9,10,random,0,20,109,1
9,10,random,0,20,78,1
9,10,random,0,20,82,1
9,10,random,0,20,81,1
9,10,random,0,20,129,1
9,10,random,0,20,65,1
9,10,random,0,20,99,1
9,10,random,0,20,134,1
9,10,random,0,20,133,1
9,10,random,0,20,70,1
9,10,random,0,20,75,1
9,10,random,0,21,4,155
9,10,random,0,21,109,1
9,10,random,0,21,3,129
9,10,random,0,21,28,12
9,10,random,0,21,48,4
9,10,random,0,21,86,4
9,10,random,0,21,40,11
9,10,random,0,21,12,14
9,10,random,0,21,17,15
9,10,random,0,21,39,10
9,10,random,0,21,144,2
9,10,random,0,21,24,11
9,10,random,0,21,64,11
9,10,random,0,21,87,2
9,10,random,0,21,130,2
9,10,random,0,21,9,10
9,10,random,0,21,124,2
9,10,random,0,21,36,9
9,10,random,0,21,33,12
9,10,random,0,21,35,9
9,10,random,0,21,27,10
9,10,random,0,21,34,11
9,10,random,0,21,53,4
9,10,random,0,21,56,5
9,10,random,0,21,14,13
9,10,random,0,21,45,7
9,10,random,0,21,6,13
9,10,random,0,21,44,8
9,10,random,0,21,133,3
9,10,random,0,21,195,1
9,10,random,0,21,59,5
9,10,random,0,21,25,13
9,10,random,0,21,11,11
9,10,random,0,21,5,64
9,10,random,0,21,10,10
9,10,random,0,21,55,8
9,10,random,0,21,32,10
9,10,random,0,21,91,2
9,10,random,0,21,123,3
9,10,random,0,21,23,12
9,10,random,0,21,96,2
9,10,random,0,21,65,2
9,10,random,0,21,76,6
9,10,random,0,21,113,2
9,10,random,0,21,60,5
9,10,random,0,21,75,1
9,10,random,0,21,26,14
9,10,random,0,21,41,6
9,10,random,0,21,83,8
9,10,random,0,21,51,6
9,10,random,0,21,54,6
9,10,random,0,21,21,15
9,10,random,0,21,13,10
9,10,random,0,21,80,4
9,10,random,0,21,38,9
9,10,random,0,21,97,3
9,10,random,0,21,82,1
9,10,random,0,21,22,20
9,10,random,0,21,31,9
9,10,random,0,21,18,9
9,10,random,0,21,58,7
9,10,random,0,21,197,1
9,10,random,0,21,52,3
9,10,random,0,21,71,4
9,10,random,0,21,29,10
9,10,random,0,21,16,9
9,10,random,0,21,67,5
9,10,random,0,21,108,2
9,10,random,0,21,69,5
9,10,random,0,21,49,8
9,10,random,0,21,30,9
9,10,random,0,21,85,2
9,10,random,0,21,66,5
9,10,random,0,21,73,3
9,10,random,0,21,63,5
9,10,random,0,21,42,8
9,10,random,0,21,90,3
9,10,random,0,21,50,2
9,10,random,0,21,121,3
9,10,random,0,21,37,5
9,10,random,0,21,95,3
9,10,random,0,21,43,9
9,10,random,0,21,160,1
9,10,random,0,21,74,1
9,10,random,0,21,57,4
9,10,random,0,21,99,1
9,10,random,0,21,72,2
9,10,random,0,21,106,4
9,10,random,0,21,20,9
9,10,random,0,21,15,10
9,10,random,0,21,161,1
9,10,random,0,21,79,5
9,10,random,0,21,19,9
9,10,random,0,21,156,2
9,10,random,0,21,92,2
9,10,random,0,21,61,3
9,10,random,0,21,137,1
9,10,random,0,21,78,3
9,10,random,0,21,70,3
9,10,random,0,21,47,5
9,10,random,0,21,134,2
9,10,random,0,21,81,3
9,10,random,0,21,129,1
9,10,random,0,21,100,2
9,10,random,0,21,192,1
9,10,random,0,21,7,2
9,10,random,0,21,101,2
9,10,random,0,21,118,1
9,10,random,0,21,104,1
9,10,random,0,21,177,2
9,10,random,0,21,89,1
9,10,random,0,21,176,1
9,10,random,0,21,174,1
9,10,random,0,21,171,1
9,10,random,0,21,105,1
9,10,random,0,21,135,1
9,10,random,0,21,111,1
9,10,random,0,21,94,1
9,10,random,0,21,46,5
9,10,random,0,21,128,2
9,10,random,0,21,8,1
9,10,random,0,21,235,1
9,10,random,0,21,62,2
9,10,random,0,21,93,1
9,10,random,0,21,138,1
9,10,random,0,21,211,1
9,10,random,0,21,88,1
9,10,random,0,21,77,1
9,10,random,0,21,112,1
9,10,random,0,21,68,2
9,10,random,0,21,139,1
9,10,random,0,21,152,1
9,10,random,0,21,102,1
9,10,random,0,22,238,2
9,10,random,0,22,96,4
9,10,random,0,22,97,3
9,10,random,0,22,43,10
9,10,random,0,22,32,13
9,10,random,0,22,69,5
9,10,random,0,22,276,1
9,10,random,0,22,73,7
9,10,random,0,22,184,1
9,10,random,0,22,349,1
9,10,random,0,22,33,13
9,10,random,0,22,77,11
9,10,random,0,22,56,7
9,10,random,0,22,143,2
9,10,random,0,22,11,3
9,10,random,0,22,18,15
9,10,random,0,22,66,7
9,10,random,0,22,131,5
9,10,random,0,22,48,18
9,10,random,0,22,70,10
9,10,random,0,22,17,15
9,10,random,0,22,86,12
9,10,random,0,22,259,2
9,10,random,0,22,38,8
9,10,random,0,22,45,10
9,10,random,0,22,232,2
9,10,random,0,22,65,9
9,10,random,0,22,124,5
9,10,random,0,22,225,2
9,10,random,0,22,89,3
9,10,random,0,22,50,17
9,10,random,0,22,24,11
9,10,random,0,22,215,2
9,10,random,0,22,44,10
9,10,random,0,22,28,9
9,10,random,0,22,13,14
9,10,random,0,22,76,5
9,10,random,0,22,91,4
9,10,random,0,22,79,6
9,10,random,0,22,125,5
9,10,random,0,22,29,9
9,10,random,0,22,159,4
9,10,random,0,22,299,1
9,10,random,0,22,23,8
9,10,random,0,22,264,1
9,10,random,0,22,113,6
9,10,random,0,22,41,10
9,10,random,0,22,95,7
9,10,random,0,22,71,3
9,10,random,0,22,47,8
9,10,random,0,22,176,4
9,10,random,0,22,154,2
9,10,random,0,22,78,5
9,10,random,0,22,105,3
9,10,random,0,22,31,9
9,10,random,0,22,117,4
9,10,random,0,22,108,4
9,10,random,0,22,20,11
9,10,random,0,22,19,10
9,10,random,0,22,137,2
9,10,random,0,22,121,3
9,10,random,0,22,57,8
9,10,random,0,22,261,1
9,10,random,0,22,588,1
9,10,random,0,22,64,6
9,10,random,0,22,37,12
9,10,random,0,22,160,2
9,10,random,0,22,75,6
9,10,random,0,22,15,14
9,10,random,0,22,14,13
9,10,random,0,22,54,5
9,10,random,0,22,282,2
9,10,random,0,22,99,3
9,10,random,0,22,27,8
9,10,random,0,22,16,11
9,10,random,0,22,60,7
9,10,random,0,22,72,10
9,10,random,0,22,310,1
9,10,random,0,22,147,3
9,10,random,0,22,316,1
9,10,random,0,22,194,4
9,10,random,0,22,218,3
9,10,random,0,22,165,2
9,10,random,0,22,55,5
9,10,random,0,22,84,7
9,10,random,0,22,136,4
9,10,random,0,22,30,8
9,10,random,0,22,180,2
9,10,random,0,22,233,2
9,10,random,0,22,104,6
9,10,random,0,22,74,7
9,10,random,0,22,174,2
9,10,random,0,22,134,4
9,10,random,0,22,204,3
9,10,random,0,22,93,7
9,10,random,0,22,101,3
9,10,random,0,22,26,9
9,10,random,0,22,150,3
9,10,random,0,22,229,2
9,10,random,0,22,167,3
9,10,random,0,22,67,4
9,10,random,0,22,280,1
9,10,random,0,22,149,3
9,10,random,0,22,49,13
9,10,random,0,22,257,2
9,10,random,0,22,392,1
9,10,random,0,22,58,8
9,10,random,0,22,80,3
9,10,random,0,22,35,4
9,10,random,0,22,221,2
9,10,random,0,22,59,1
9,10,random,0,22,128,4
9,10,random,0,22,139,3
9,10,random,0,22,98,4
9,10,random,0,22,178,2
9,10,random,0,22,81,6
9,10,random,0,22,36,10
9,10,random,0,22,288,2
9,10,random,0,22,87,6
9,10,random,0,22,133,5
9,10,random,0,22,42,10
9,10,random,0,22,135,2
9,10,random,0,22,21,10
9,10,random,0,22,94,3
9,10,random,0,22,12,9
9,10,random,0,22,226,2
9,10,random,0,22,100,4
9,10,random,0,22,142,2
9,10,random,0,22,39,12
9,10,random,0,22,52,3
9,10,random,0,22,291,1
9,10,random,0,22,162,3
9,10,random,0,22,127,1
9,10,random,0,22,278,1
9,10,random,0,22,34,12
9,10,random,0,22,110,4
9,10,random,0,22,151,1
9,10,random,0,22,324,1
9,10,random,0,22,123,2
9,10,random,0,22,111,3
9,10,random,0,22,332,1
9,10,random,0,22,53,6
9,10,random,0,22,199,1
9,10,random,0,22,146,1
9,10,random,0,22,106,5
9,10,random,0,22,138,3
9,10,random,0,22,51,7
9,10,random,0,22,203,2
9,10,random,0,22,148,3
9,10,random,0,22,196,2
9,10,random,0,22,197,2
9,10,random,0,22,115,1
9,10,random,0,22,129,1
9,10,random,0,22,92,4
9,10,random,0,22,241,2
9,10,random,0,22,22,10
9,10,random,0,22,209,1
9,10,random,0,22,213,1
9,10,random,0,22,391,1
9,10,random,0,22,144,3
9,10,random,0,22,40,2
9,10,random,0,22,237,1
9,10,random,0,22,107,5
9,10,random,0,22,202,2
9,10,random,0,22,114,5
9,10,random,0,22,25,7
9,10,random,0,22,130,3
9,10,random,0,22,297,1
9,10,random,0,22,303,2
9,10,random,0,22,103,4
9,10,random,0,22,302,1
9,10,random,0,22,46,3
9,10,random,0,22,166,1
9,10,random,0,22,118,4
9,10,random,0,22,411,1
9,10,random,0,22,224,2
9,10,random,0,22,61,5
9,10,random,0,22,102,2
9,10,random,0,22,172,1
9,10,random,0,22,177,1
9,10,random,0,22,157,2
9,10,random,0,22,120,3
9,10,random,0,22,122,1
9,10,random,0,22,156,5
9,10,random,0,22,170,2
9,10,random,0,22,85,3
9,10,random,0,22,63,2
9,10,random,0,22,109,3
9,10,random,0,22,140,4
9,10,random,0,22,112,2
9,10,random,0,22,62,7
9,10,random,0,22,262,1
9,10,random,0,22,82,1
9,10,random,0,22,116,3
9,10,random,0,22,181,2
9,10,random,0,22,223,1
9,10,random,0,22,132,4
